Geneid	SRR5364317
ENSMUSG00000084056	0
ENSMUSG00000071771	0
ENSMUSG00000082630	0
ENSMUSG00000080898	0
ENSMUSG00000079636	0
ENSMUSG00000079635	0
ENSMUSG00000119329	0
ENSMUSG00000079633	0
ENSMUSG00000080939	0
ENSMUSG00000081131	0
ENSMUSG00000080758	0
ENSMUSG00000082172	0
ENSMUSG00000059626	0
ENSMUSG00000071770	0
ENSMUSG00000095741	0
ENSMUSG00000095510	0
ENSMUSG00000079630	1
ENSMUSG00000080933	0
ENSMUSG00000080241	0
ENSMUSG00000119532	0
ENSMUSG00000079629	0
ENSMUSG00000071769	0
ENSMUSG00000064697	0
ENSMUSG00000106388	0
ENSMUSG00000081195	0
ENSMUSG00000073006	0
ENSMUSG00000081807	0
ENSMUSG00000081793	0
ENSMUSG00000077652	1
ENSMUSG00000119240	0
ENSMUSG00002074862	0
ENSMUSG00000083210	0
ENSMUSG00000081681	0
ENSMUSG00000082189	0
ENSMUSG00000083928	0
ENSMUSG00000082853	0
ENSMUSG00000083641	0
ENSMUSG00000081211	0
ENSMUSG00000065907	0
ENSMUSG00000056854	116
ENSMUSG00000062226	0
ENSMUSG00000081473	3
ENSMUSG00000087390	23
ENSMUSG00000064416	1
ENSMUSG00000084166	14
ENSMUSG00000082423	1
ENSMUSG00000025527	2
ENSMUSG00000083520	0
ENSMUSG00000083818	0
ENSMUSG00000085611	125
ENSMUSG00000085635	0
ENSMUSG00002076143	0
ENSMUSG00000082723	0
ENSMUSG00000051361	2
ENSMUSG00000081147	0
ENSMUSG00000080896	31
ENSMUSG00000084030	0
ENSMUSG00000084039	0
ENSMUSG00000084247	0
ENSMUSG00000064529	0
ENSMUSG00000086157	0
ENSMUSG00000083665	0
ENSMUSG00000083484	0
ENSMUSG00000084287	0
ENSMUSG00000081880	0
ENSMUSG00000083515	0
ENSMUSG00000081399	0
ENSMUSG00000084097	0
ENSMUSG00000082636	0
ENSMUSG00000081555	0
ENSMUSG00000083103	0
ENSMUSG00000081082	0
ENSMUSG00000082392	0
ENSMUSG00000084963	0
ENSMUSG00000083560	0
ENSMUSG00000065510	0
ENSMUSG00000081831	0
ENSMUSG00000064665	0
ENSMUSG00000082342	0
ENSMUSG00000081331	0
ENSMUSG00000083379	0
ENSMUSG00000118781	0
ENSMUSG00000083719	0
ENSMUSG00002076088	0
ENSMUSG00000082966	0
ENSMUSG00000081918	0
ENSMUSG00000080428	0
ENSMUSG00000087765	0
ENSMUSG00000082511	0
ENSMUSG00000082567	0
ENSMUSG00000084031	0
ENSMUSG00000079963	0
ENSMUSG00000081398	0
ENSMUSG00000080798	0
ENSMUSG00002075296	0
ENSMUSG00000082324	0
ENSMUSG00000104042	0
ENSMUSG00000081978	0
ENSMUSG00000082070	4
ENSMUSG00000081354	0
ENSMUSG00000083561	0
ENSMUSG00000081160	1
ENSMUSG00000082440	0
ENSMUSG00000082260	0
ENSMUSG00000083971	0
ENSMUSG00000083452	0
ENSMUSG00002074939	0
ENSMUSG00000098405	0
ENSMUSG00000080965	0
ENSMUSG00000081034	0
ENSMUSG00000083663	0
ENSMUSG00000081124	0
ENSMUSG00000083352	0
ENSMUSG00002076312	0
ENSMUSG00000084053	0
ENSMUSG00000064551	0
ENSMUSG00000072995	0
ENSMUSG00000082482	0
ENSMUSG00002075399	0
ENSMUSG00000043295	0
ENSMUSG00000080954	0
ENSMUSG00000067441	0
ENSMUSG00000080852	0
ENSMUSG00000081134	0
ENSMUSG00000083345	0
ENSMUSG00000100780	0
ENSMUSG00000083602	0
ENSMUSG00000084283	0
ENSMUSG00000081659	0
ENSMUSG00000084324	0
ENSMUSG00000082403	0
ENSMUSG00000081466	0
ENSMUSG00000084138	0
ENSMUSG00000081268	0
ENSMUSG00000083031	0
ENSMUSG00000100194	0
ENSMUSG00000100133	0
ENSMUSG00000081171	0
ENSMUSG00000081587	0
ENSMUSG00000088313	0
ENSMUSG00000086431	0
ENSMUSG00000083151	1
ENSMUSG00000084172	0
ENSMUSG00000082927	0
ENSMUSG00000082718	1
ENSMUSG00000083616	1
ENSMUSG00000083321	0
ENSMUSG00000081546	0
ENSMUSG00000081728	0
ENSMUSG00000083275	0
ENSMUSG00000077435	0
ENSMUSG00000080695	0
ENSMUSG00002076256	0
ENSMUSG00000083668	0
ENSMUSG00000083699	0
ENSMUSG00000088539	0
ENSMUSG00000082590	0
ENSMUSG00000084054	0
ENSMUSG00000084110	0
ENSMUSG00002075736	0
ENSMUSG00000082840	0
ENSMUSG00000083450	0
ENSMUSG00000105993	1
ENSMUSG00002076166	0
ENSMUSG00000077379	0
ENSMUSG00000084256	0
ENSMUSG00000083999	0
ENSMUSG00000081072	0
ENSMUSG00000082205	0
ENSMUSG00000082537	0
ENSMUSG00000089128	0
ENSMUSG00000077628	0
ENSMUSG00002076316	0
ENSMUSG00000083177	0
ENSMUSG00000083205	0
ENSMUSG00000093219	0
ENSMUSG00000082905	0
ENSMUSG00000083858	0
ENSMUSG00002076200	0
ENSMUSG00000083062	0
ENSMUSG00000077558	1
ENSMUSG00000083098	0
ENSMUSG00000065622	0
ENSMUSG00000081300	4
ENSMUSG00000082839	0
ENSMUSG00000083598	0
ENSMUSG00000078320	0
ENSMUSG00000081856	0
ENSMUSG00000081036	0
ENSMUSG00000081704	0
ENSMUSG00000050926	11
ENSMUSG00000082775	0
ENSMUSG00000080714	0
ENSMUSG00000083721	0
ENSMUSG00000080764	0
ENSMUSG00000081129	0
ENSMUSG00000082886	0
ENSMUSG00000084158	0
ENSMUSG00000119236	0
ENSMUSG00000084000	0
ENSMUSG00000046615	0
ENSMUSG00000081551	0
ENSMUSG00000063816	0
ENSMUSG00000101233	0
ENSMUSG00000082204	0
ENSMUSG00000083499	0
ENSMUSG00000082426	0
ENSMUSG00000083094	0
ENSMUSG00000084348	3
ENSMUSG00000068014	3
ENSMUSG00000080788	0
ENSMUSG00000093172	0
ENSMUSG00000091863	0
ENSMUSG00000083948	0
ENSMUSG00000064806	0
ENSMUSG00000052549	1
ENSMUSG00002076619	0
ENSMUSG00000084275	0
ENSMUSG00002076264	0
ENSMUSG00000098118	0
ENSMUSG00000071665	13
ENSMUSG00000082733	0
ENSMUSG00000080743	0
ENSMUSG00000082906	1
ENSMUSG00000084367	0
ENSMUSG00000064818	0
ENSMUSG00000082197	0
ENSMUSG00000094196	0
ENSMUSG00000083554	1
ENSMUSG00002075357	0
ENSMUSG00000052157	16
ENSMUSG00000081821	0
ENSMUSG00000083362	0
ENSMUSG00002076897	0
ENSMUSG00000084932	7
ENSMUSG00000055109	5
ENSMUSG00000081386	0
ENSMUSG00000096426	0
ENSMUSG00000081232	1
ENSMUSG00000081486	0
ENSMUSG00000083939	0
ENSMUSG00000080186	8
ENSMUSG00000081661	0
ENSMUSG00000082109	1
ENSMUSG00002076767	0
ENSMUSG00000118952	0
ENSMUSG00000023279	7
ENSMUSG00000070641	0
ENSMUSG00000088275	0
ENSMUSG00000081222	0
ENSMUSG00002075957	0
ENSMUSG00000081505	0
ENSMUSG00000083117	0
ENSMUSG00000083166	0
ENSMUSG00000047485	0
ENSMUSG00000083687	0
ENSMUSG00002075412	1
ENSMUSG00000051209	4
ENSMUSG00000082240	0
ENSMUSG00000081526	0
ENSMUSG00000085226	0
ENSMUSG00000082655	0
ENSMUSG00000082076	1
ENSMUSG00000083136	0
ENSMUSG00000081797	0
ENSMUSG00000084270	0
ENSMUSG00000088896	0
ENSMUSG00000084210	0
ENSMUSG00000082026	0
ENSMUSG00000083316	0
ENSMUSG00000083625	0
ENSMUSG00000083127	0
ENSMUSG00000089127	0
ENSMUSG00000070108	0
ENSMUSG00000076251	0
ENSMUSG00000070100	0
ENSMUSG00000065398	0
ENSMUSG00000070139	0
ENSMUSG00000046269	195
ENSMUSG00000083535	0
ENSMUSG00000084150	0
ENSMUSG00000083402	0
ENSMUSG00000088477	0
ENSMUSG00000081972	0
ENSMUSG00000102207	6
ENSMUSG00000103436	43
ENSMUSG00000039545	21
ENSMUSG00000099272	0
ENSMUSG00000083236	0
ENSMUSG00000083437	0
ENSMUSG00002075682	0
ENSMUSG00000082693	14
ENSMUSG00000083906	10
ENSMUSG00000031143	1
ENSMUSG00002075946	0
ENSMUSG00000056281	0
ENSMUSG00000083399	0
ENSMUSG00002074871	0
ENSMUSG00000118656	0
ENSMUSG00000083754	1
ENSMUSG00000082660	0
ENSMUSG00000119917	0
ENSMUSG00000048173	0
ENSMUSG00000083112	0
ENSMUSG00000082556	0
ENSMUSG00000082950	0
ENSMUSG00000081350	1
ENSMUSG00002075057	0
ENSMUSG00000081188	0
ENSMUSG00000082968	1
ENSMUSG00000083223	6
ENSMUSG00000048040	2234
ENSMUSG00000048355	785
ENSMUSG00000086704	0
ENSMUSG00000105738	0
ENSMUSG00000076214	0
ENSMUSG00000055110	0
ENSMUSG00000031303	45
ENSMUSG00000070106	0
ENSMUSG00000065613	0
ENSMUSG00000083393	0
ENSMUSG00000082810	0
ENSMUSG00000065473	0
ENSMUSG00000076041	0
ENSMUSG00000077111	0
ENSMUSG00000065456	0
ENSMUSG00000083621	0
ENSMUSG00000081843	0
ENSMUSG00000082500	0
ENSMUSG00000083318	0
ENSMUSG00000083516	0
ENSMUSG00000081536	0
ENSMUSG00000098493	0
ENSMUSG00000119032	0
ENSMUSG00000083470	0
ENSMUSG00000083324	0
ENSMUSG00000083162	0
ENSMUSG00000084216	0
ENSMUSG00000084245	0
ENSMUSG00000082261	0
ENSMUSG00000083517	0
ENSMUSG00000081507	0
ENSMUSG00000096589	0
ENSMUSG00000095327	0
ENSMUSG00000080321	0
ENSMUSG00000118772	0
ENSMUSG00000082817	0
ENSMUSG00000081477	2
ENSMUSG00000084070	0
ENSMUSG00000096376	0
ENSMUSG00000083069	0
ENSMUSG00000080889	0
ENSMUSG00000081620	0
ENSMUSG00000058932	0
ENSMUSG00000082135	0
ENSMUSG00002076735	0
ENSMUSG00000084118	0
ENSMUSG00002076754	0
ENSMUSG00000071686	0
ENSMUSG00000118858	0
ENSMUSG00000087832	0
ENSMUSG00000081017	0
ENSMUSG00000083053	0
ENSMUSG00000092787	0
ENSMUSG00000088394	0
ENSMUSG00000081018	0
ENSMUSG00000088944	0
ENSMUSG00000079536	0
ENSMUSG00000082707	0
ENSMUSG00000083283	46
ENSMUSG00000083768	0
ENSMUSG00000082447	0
ENSMUSG00000065291	0
ENSMUSG00000085066	0
ENSMUSG00000081374	0
ENSMUSG00000043715	0
ENSMUSG00000051706	0
ENSMUSG00000077462	0
ENSMUSG00000081761	3
ENSMUSG00000093102	0
ENSMUSG00000083945	0
ENSMUSG00000082449	0
ENSMUSG00000042425	596
ENSMUSG00000118524	0
ENSMUSG00000081408	0
ENSMUSG00002076100	0
ENSMUSG00000089437	1
ENSMUSG00000089014	0
ENSMUSG00000055691	1
ENSMUSG00000081100	0
ENSMUSG00000081896	0
ENSMUSG00000084103	0
ENSMUSG00000080710	1
ENSMUSG00000084394	0
ENSMUSG00000083821	0
ENSMUSG00000119893	0
ENSMUSG00000081837	0
ENSMUSG00000084044	0
ENSMUSG00000119633	0
ENSMUSG00000084305	0
ENSMUSG00000081373	0
ENSMUSG00000083982	0
ENSMUSG00000083843	0
ENSMUSG00002075721	0
ENSMUSG00000083416	1
ENSMUSG00000080254	1
ENSMUSG00000082244	0
ENSMUSG00002075757	0
ENSMUSG00000031273	121
ENSMUSG00000082223	0
ENSMUSG00000083736	15
ENSMUSG00000081633	2
ENSMUSG00000082625	0
ENSMUSG00000059461	31
ENSMUSG00000082007	0
ENSMUSG00000083963	0
ENSMUSG00002076833	0
ENSMUSG00002075276	0
ENSMUSG00000082571	0
ENSMUSG00002076423	0
ENSMUSG00000104536	0
ENSMUSG00000082208	27
ENSMUSG00000083093	9
ENSMUSG00000048709	29
ENSMUSG00000081217	0
ENSMUSG00000081803	0
ENSMUSG00000054667	21
ENSMUSG00000080775	21
ENSMUSG00000086573	1
ENSMUSG00000082291	0
ENSMUSG00000083026	0
ENSMUSG00000086937	2
ENSMUSG00000077406	0
ENSMUSG00000082551	0
ENSMUSG00000081996	0
ENSMUSG00000118848	0
ENSMUSG00000081409	0
ENSMUSG00000083617	0
ENSMUSG00000082168	0
ENSMUSG00000081752	659
ENSMUSG00000082620	0
ENSMUSG00000082965	0
ENSMUSG00000084022	0
ENSMUSG00000082539	0
ENSMUSG00000081269	0
ENSMUSG00000088195	0
ENSMUSG00000084396	0
ENSMUSG00000083346	0
ENSMUSG00000079579	0
ENSMUSG00000092752	0
ENSMUSG00000081917	0
ENSMUSG00000084459	1
ENSMUSG00000082269	0
ENSMUSG00000065903	0
ENSMUSG00000083084	0
ENSMUSG00000081514	0
ENSMUSG00000080828	0
ENSMUSG00000083074	0
ENSMUSG00000083243	0
ENSMUSG00000082863	0
ENSMUSG00000031182	0
ENSMUSG00002075249	0
ENSMUSG00000087708	0
ENSMUSG00000084074	0
ENSMUSG00000077127	0
ENSMUSG00000119547	0
ENSMUSG00000077092	0
ENSMUSG00000078017	0
ENSMUSG00000078024	0
ENSMUSG00000070104	0
ENSMUSG00000077119	0
ENSMUSG00000070078	0
ENSMUSG00000078002	0
ENSMUSG00000077872	0
ENSMUSG00000078038	1
ENSMUSG00000119361	0
ENSMUSG00000070073	0
ENSMUSG00000106642	0
ENSMUSG00000119071	0
ENSMUSG00000119524	0
ENSMUSG00000119436	0
ENSMUSG00000119887	0
ENSMUSG00000070071	0
ENSMUSG00000080795	0
ENSMUSG00000081442	0
ENSMUSG00000081598	0
ENSMUSG00000087724	0
ENSMUSG00000083010	0
ENSMUSG00000079578	0
ENSMUSG00000079577	0
ENSMUSG00000082621	0
ENSMUSG00000025288	0
ENSMUSG00000065404	0
ENSMUSG00000076005	0
ENSMUSG00000083709	0
ENSMUSG00000106233	0
ENSMUSG00000082202	0
ENSMUSG00000083912	1
ENSMUSG00000082794	1
ENSMUSG00000088697	0
ENSMUSG00000081084	0
ENSMUSG00000067679	0
ENSMUSG00000081365	0
ENSMUSG00000077453	0
ENSMUSG00000079519	0
ENSMUSG00000081750	0
ENSMUSG00000081568	0
ENSMUSG00000035651	0
ENSMUSG00000048600	13
ENSMUSG00000083927	0
ENSMUSG00000084019	0
ENSMUSG00000081881	0
ENSMUSG00000082865	0
ENSMUSG00002075818	0
ENSMUSG00000084125	0
ENSMUSG00000082664	0
ENSMUSG00000085610	0
ENSMUSG00000078315	0
ENSMUSG00000082912	0
ENSMUSG00000083258	0
ENSMUSG00002076278	0
ENSMUSG00000083067	0
ENSMUSG00000081049	8
ENSMUSG00000082372	0
ENSMUSG00000080847	0
ENSMUSG00000081221	9
ENSMUSG00000082346	0
ENSMUSG00000076011	3
ENSMUSG00000083444	0
ENSMUSG00000081205	5
ENSMUSG00002076194	0
ENSMUSG00000118912	0
ENSMUSG00000083367	25
ENSMUSG00000083225	0
ENSMUSG00000084300	0
ENSMUSG00000082598	0
ENSMUSG00000083944	0
ENSMUSG00000082970	0
ENSMUSG00000089423	0
ENSMUSG00000080778	0
ENSMUSG00000083695	16
ENSMUSG00000081699	0
ENSMUSG00000083637	0
ENSMUSG00000060673	0
ENSMUSG00000082319	255
ENSMUSG00000083877	0
ENSMUSG00000082913	0
ENSMUSG00000077674	0
ENSMUSG00000083587	0
ENSMUSG00002076553	0
ENSMUSG00002076347	0
ENSMUSG00002076242	0
ENSMUSG00000081042	0
ENSMUSG00002076782	0
ENSMUSG00000035522	0
ENSMUSG00000119338	1
ENSMUSG00000081583	4
ENSMUSG00000084281	0
ENSMUSG00000081379	0
ENSMUSG00000082139	0
ENSMUSG00000083839	0
ENSMUSG00002076546	0
ENSMUSG00000081464	0
ENSMUSG00000082822	0
ENSMUSG00000084185	0
ENSMUSG00000077275	0
ENSMUSG00000083406	0
ENSMUSG00000080938	0
ENSMUSG00002075879	0
ENSMUSG00002076212	6
ENSMUSG00000082262	1
ENSMUSG00000077542	0
ENSMUSG00000081933	4
ENSMUSG00000087232	0
ENSMUSG00002075758	0
ENSMUSG00000081212	1
ENSMUSG00000081452	0
ENSMUSG00000080266	0
ENSMUSG00000081931	0
ENSMUSG00000083830	0
ENSMUSG00000082033	0
ENSMUSG00000083779	0
ENSMUSG00000084029	2
ENSMUSG00000083421	6
ENSMUSG00000093056	0
ENSMUSG00000081424	0
ENSMUSG00000065747	0
ENSMUSG00000081877	0
ENSMUSG00000082595	0
ENSMUSG00000081892	0
ENSMUSG00000083058	0
ENSMUSG00000084355	0
ENSMUSG00000086142	0
ENSMUSG00000081673	13
ENSMUSG00000083640	0
ENSMUSG00000097961	13
ENSMUSG00000084559	0
ENSMUSG00002075639	0
ENSMUSG00000082847	0
ENSMUSG00000081167	0
ENSMUSG00000084060	1
ENSMUSG00000082311	0
ENSMUSG00000081458	0
ENSMUSG00000081033	0
ENSMUSG00000118508	0
ENSMUSG00000083597	0
ENSMUSG00000035395	0
ENSMUSG00000081628	0
ENSMUSG00000082422	0
ENSMUSG00000082060	0
ENSMUSG00000079513	0
ENSMUSG00000083253	1
ENSMUSG00002076120	0
ENSMUSG00000100506	0
ENSMUSG00000084289	18
ENSMUSG00000091497	0
ENSMUSG00002076114	0
ENSMUSG00000082832	0
ENSMUSG00000080765	0
ENSMUSG00000081235	0
ENSMUSG00000083926	1
ENSMUSG00000094861	0
ENSMUSG00000096072	0
ENSMUSG00000080863	0
ENSMUSG00000084057	0
ENSMUSG00000083955	0
ENSMUSG00000081960	0
ENSMUSG00000082134	0
ENSMUSG00000119728	0
ENSMUSG00000081012	0
ENSMUSG00000083466	0
ENSMUSG00000080737	0
ENSMUSG00000119580	0
ENSMUSG00002075630	0
ENSMUSG00000084080	0
ENSMUSG00000083207	1
ENSMUSG00000081635	0
ENSMUSG00000082106	0
ENSMUSG00000071679	76
ENSMUSG00002075843	0
ENSMUSG00000084303	1
ENSMUSG00000118971	0
ENSMUSG00000077230	0
ENSMUSG00000081336	0
ENSMUSG00000082085	0
ENSMUSG00000100104	2
ENSMUSG00000081646	0
ENSMUSG00002076163	0
ENSMUSG00000082773	0
ENSMUSG00000080915	0
ENSMUSG00000083375	0
ENSMUSG00000083908	0
ENSMUSG00000080755	2
ENSMUSG00000083960	0
ENSMUSG00000081738	10
ENSMUSG00000085284	0
ENSMUSG00000084114	0
ENSMUSG00002075390	0
ENSMUSG00000067147	7
ENSMUSG00000084920	0
ENSMUSG00000082019	0
ENSMUSG00002075445	0
ENSMUSG00002075112	0
ENSMUSG00000082360	0
ENSMUSG00000087340	0
ENSMUSG00000077713	0
ENSMUSG00000061065	1
ENSMUSG00000118573	1
ENSMUSG00000086258	0
ENSMUSG00000088451	0
ENSMUSG00000081216	0
ENSMUSG00000040456	0
ENSMUSG00000048994	0
ENSMUSG00000054453	30
ENSMUSG00000081898	0
ENSMUSG00000084378	0
ENSMUSG00002075504	0
ENSMUSG00000082915	0
ENSMUSG00000084180	0
ENSMUSG00000083611	0
ENSMUSG00002076115	3
ENSMUSG00000068200	2
ENSMUSG00000083262	0
ENSMUSG00000081308	2
ENSMUSG00000085587	0
ENSMUSG00000081680	0
ENSMUSG00000083419	0
ENSMUSG00000080948	0
ENSMUSG00000100626	0
ENSMUSG00000101819	0
ENSMUSG00000096097	0
ENSMUSG00000094904	0
ENSMUSG00000095413	0
ENSMUSG00000095655	0
ENSMUSG00000095662	0
ENSMUSG00000099443	0
ENSMUSG00000095445	0
ENSMUSG00000069038	0
ENSMUSG00000083492	0
ENSMUSG00000080811	0
ENSMUSG00000065825	0
ENSMUSG00000035045	780
ENSMUSG00000082146	0
ENSMUSG00000083439	0
ENSMUSG00000081947	0
ENSMUSG00000088146	0
ENSMUSG00000081848	0
ENSMUSG00000081742	0
ENSMUSG00000076066	0
ENSMUSG00000082317	0
ENSMUSG00000081135	0
ENSMUSG00000081923	0
ENSMUSG00000083972	0
ENSMUSG00000082933	0
ENSMUSG00000081397	0
ENSMUSG00000083603	3
ENSMUSG00000084349	315
ENSMUSG00002076396	0
ENSMUSG00000083364	7
ENSMUSG00000082090	4
ENSMUSG00000081255	1
ENSMUSG00000080914	0
ENSMUSG00000080818	0
ENSMUSG00002076684	0
ENSMUSG00000088616	0
ENSMUSG00000081597	0
ENSMUSG00000082549	0
ENSMUSG00000083310	0
ENSMUSG00000082505	0
ENSMUSG00000083682	0
ENSMUSG00000082907	0
ENSMUSG00000083936	0
ENSMUSG00000080813	0
ENSMUSG00000076398	0
ENSMUSG00000051582	0
ENSMUSG00000067597	1
ENSMUSG00002075284	0
ENSMUSG00000082736	0
ENSMUSG00000088706	0
ENSMUSG00000015665	0
ENSMUSG00000078346	0
ENSMUSG00000080733	0
ENSMUSG00000081886	0
ENSMUSG00000064772	0
ENSMUSG00000084907	0
ENSMUSG00000044359	3
ENSMUSG00000082838	1
ENSMUSG00000083931	0
ENSMUSG00000081994	0
ENSMUSG00000118898	0
ENSMUSG00002075606	0
ENSMUSG00001118666	0
ENSMUSG00000081858	0
ENSMUSG00000119745	0
ENSMUSG00000083140	0
ENSMUSG00000081614	0
ENSMUSG00000096716	0
ENSMUSG00000096235	0
ENSMUSG00000025043	0
ENSMUSG00000085314	1
ENSMUSG00002075322	0
ENSMUSG00000119205	0
ENSMUSG00000081271	0
ENSMUSG00000037358	54
ENSMUSG00000077277	0
ENSMUSG00000082680	0
ENSMUSG00000068149	0
ENSMUSG00000084327	0
ENSMUSG00000119214	0
ENSMUSG00000081735	0
ENSMUSG00000084186	0
ENSMUSG00000080998	0
ENSMUSG00000083033	2
ENSMUSG00000081475	0
ENSMUSG00000031089	0
ENSMUSG00002075810	0
ENSMUSG00000101818	0
ENSMUSG00000101776	0
ENSMUSG00000065074	0
ENSMUSG00000082175	0
ENSMUSG00000083030	0
ENSMUSG00000118511	0
ENSMUSG00000081064	0
ENSMUSG00000064685	0
ENSMUSG00000085073	0
ENSMUSG00000083290	0
ENSMUSG00000064659	0
ENSMUSG00000080862	0
ENSMUSG00000082155	0
ENSMUSG00000083475	0
ENSMUSG00000084063	0
ENSMUSG00000081218	0
ENSMUSG00002075845	0
ENSMUSG00002076041	0
ENSMUSG00000093923	0
ENSMUSG00002075744	0
ENSMUSG00000082188	0
ENSMUSG00000080959	0
ENSMUSG00002075493	0
ENSMUSG00000086959	0
ENSMUSG00000079655	0
ENSMUSG00002076972	0
ENSMUSG00000080819	0
ENSMUSG00002076659	0
ENSMUSG00000096907	0
ENSMUSG00000093984	0
ENSMUSG00000095423	0
ENSMUSG00002075560	0
ENSMUSG00000093817	0
ENSMUSG00000095293	0
ENSMUSG00000085534	0
ENSMUSG00000095356	0
ENSMUSG00002076729	0
ENSMUSG00000096911	0
ENSMUSG00000095887	0
ENSMUSG00000087712	0
ENSMUSG00002075831	0
ENSMUSG00000087462	0
ENSMUSG00000081224	0
ENSMUSG00000049191	383
ENSMUSG00000095906	0
ENSMUSG00000087208	0
ENSMUSG00000086691	20
ENSMUSG00002076641	0
ENSMUSG00000081969	0
ENSMUSG00000084142	1
ENSMUSG00000081263	0
ENSMUSG00002076899	0
ENSMUSG00000080899	0
ENSMUSG00000083414	0
ENSMUSG00000080845	38
ENSMUSG00000081716	0
ENSMUSG00000083680	0
ENSMUSG00000096661	0
ENSMUSG00000071767	0
ENSMUSG00000064137	0
ENSMUSG00000079626	0
ENSMUSG00000082734	0
ENSMUSG00000073001	0
ENSMUSG00000051592	1
ENSMUSG00000062393	50
ENSMUSG00000083646	0
ENSMUSG00000082165	0
ENSMUSG00000031430	0
ENSMUSG00000081029	0
ENSMUSG00000083710	0
ENSMUSG00000083738	2
ENSMUSG00000084076	1
ENSMUSG00000067925	591
ENSMUSG00000084308	0
ENSMUSG00000100249	0
ENSMUSG00002076087	1
ENSMUSG00000082018	0
ENSMUSG00000098559	2
ENSMUSG00000083741	0
ENSMUSG00000086907	0
ENSMUSG00000067835	0
ENSMUSG00000081729	28
ENSMUSG00000086562	0
ENSMUSG00000083463	0
ENSMUSG00000084331	0
ENSMUSG00000081891	0
ENSMUSG00000045179	12
ENSMUSG00000086577	0
ENSMUSG00000082226	41
ENSMUSG00000083440	0
ENSMUSG00002076348	0
ENSMUSG00000089040	0
ENSMUSG00000064781	0
ENSMUSG00000083113	0
ENSMUSG00000119611	0
ENSMUSG00000088157	2
ENSMUSG00000070110	0
ENSMUSG00000088647	3
ENSMUSG00000081209	2
ENSMUSG00000081993	0
ENSMUSG00000088383	0
ENSMUSG00000081281	21
ENSMUSG00000064530	0
ENSMUSG00000084990	0
ENSMUSG00000084265	2
ENSMUSG00000087155	5
ENSMUSG00000081220	0
ENSMUSG00000044400	0
ENSMUSG00000087873	0
ENSMUSG00000093059	0
ENSMUSG00002076760	9
ENSMUSG00000083543	0
ENSMUSG00002076010	2
ENSMUSG00000090546	0
ENSMUSG00000083898	0
ENSMUSG00000120773	840
ENSMUSG00000121006	2
ENSMUSG00000082563	0
ENSMUSG00000080953	0
ENSMUSG00000048155	0
ENSMUSG00000081295	0
ENSMUSG00000072955	14
ENSMUSG00000083445	0
ENSMUSG00000085998	0
ENSMUSG00000053909	0
ENSMUSG00000051038	0
ENSMUSG00000089963	0
ENSMUSG00000080942	1
ENSMUSG00000092794	0
ENSMUSG00000082887	0
ENSMUSG00000083683	0
ENSMUSG00000081684	0
ENSMUSG00000076050	0
ENSMUSG00000065486	0
ENSMUSG00000076399	0
ENSMUSG00000076140	0
ENSMUSG00000065503	0
ENSMUSG00000076122	0
ENSMUSG00000065418	0
ENSMUSG00000095005	0
ENSMUSG00000084776	0
ENSMUSG00000096362	0
ENSMUSG00000094288	0
ENSMUSG00000094999	0
ENSMUSG00000095277	0
ENSMUSG00000085536	0
ENSMUSG00000093796	0
ENSMUSG00000095521	0
ENSMUSG00000094015	0
ENSMUSG00000083544	0
ENSMUSG00000085598	0
ENSMUSG00000081106	0
ENSMUSG00000082755	1
ENSMUSG00000084831	0
ENSMUSG00000082827	0
ENSMUSG00000083566	0
ENSMUSG00000086104	0
ENSMUSG00000086207	0
ENSMUSG00000081061	0
ENSMUSG00000083333	0
ENSMUSG00000082444	0
ENSMUSG00000082824	0
ENSMUSG00000083810	0
ENSMUSG00002075938	0
ENSMUSG00000088530	0
ENSMUSG00000083482	0
ENSMUSG00000081697	0
ENSMUSG00000084202	2
ENSMUSG00000082517	2
ENSMUSG00000081622	2
ENSMUSG00000072049	0
ENSMUSG00000096831	0
ENSMUSG00000095420	0
ENSMUSG00000094238	0
ENSMUSG00000118451	0
ENSMUSG00000096318	0
ENSMUSG00000093990	0
ENSMUSG00000118453	0
ENSMUSG00000094675	0
ENSMUSG00000082147	0
ENSMUSG00000083845	0
ENSMUSG00002076364	0
ENSMUSG00000082005	0
ENSMUSG00000080903	0
ENSMUSG00000083174	0
ENSMUSG00000080996	3
ENSMUSG00000050148	6251
ENSMUSG00000080799	0
ENSMUSG00000119184	0
ENSMUSG00000083488	0
ENSMUSG00000083288	0
ENSMUSG00000081976	0
ENSMUSG00000083551	0
ENSMUSG00000086048	0
ENSMUSG00000081312	0
ENSMUSG00000081324	0
ENSMUSG00000096119	0
ENSMUSG00000082602	0
ENSMUSG00000081292	0
ENSMUSG00000081146	0
ENSMUSG00000119932	0
ENSMUSG00000081709	0
ENSMUSG00000082071	0
ENSMUSG00000119221	0
ENSMUSG00000095599	0
ENSMUSG00000118957	0
ENSMUSG00000119763	0
ENSMUSG00000119569	0
ENSMUSG00000106264	0
ENSMUSG00000088464	6
ENSMUSG00000072964	2367
ENSMUSG00000054994	0
ENSMUSG00000079432	0
ENSMUSG00000094004	0
ENSMUSG00000031411	0
ENSMUSG00000084421	20
ENSMUSG00000067262	0
ENSMUSG00000096468	0
ENSMUSG00000094714	0
ENSMUSG00000094975	0
ENSMUSG00000083490	0
ENSMUSG00000096135	0
